ID,Description,Data_type,Method_WES,N_WES,N_Case_WES,N_Control_WES,Gender_specific,URL
20406,Ever addicted to alcohol,Binary,LR,1223,508,715,,http://data.qld.edu.au/public/Q1031/UKB_WES/20406.fastGWA.gz
20407,Frequency of failure to fulfil normal expectations due to drinking alcohol in last year,Ordered_Categorical,LR,11803,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20407.fastGWA.gz
20408,Frequency of memory loss due to drinking alcohol in last year,Ordered_Categorical,LR,11799,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20408.fastGWA.gz
20409,Frequency of feeling guilt or remorse after drinking alcohol in last year,Ordered_Categorical,LR,11788,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20409.fastGWA.gz
20411_0,Ever been injured or injured someone else through drinking alcohol: No,Binary,LR,20897,20026,871,,http://data.qld.edu.au/public/Q1031/UKB_WES/20411_0.fastGWA.gz
20411_1,"Ever been injured or injured someone else through drinking alcohol: Yes, but not in the last year",Binary,LR,20897,776,20121,,http://data.qld.edu.au/public/Q1031/UKB_WES/20411_1.fastGWA.gz
20411_2,"Ever been injured or injured someone else through drinking alcohol: Yes, during the last year",Binary,LR,20897,95,20802,,http://data.qld.edu.au/public/Q1031/UKB_WES/20411_2.fastGWA.gz
20412,Frequency of needing morning drink of alcohol after heavy drinking session in last year,Ordered_Categorical,LR,11806,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20412.fastGWA.gz
20413,Frequency of inability to cease drinking in last year,Ordered_Categorical,LR,11778,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20413.fastGWA.gz
20414,Frequency of drinking alcohol,Ordered_Categorical,MLM,20882,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20414.fastGWA.gz
20415,Ongoing addiction to alcohol,Binary,LR,502,222,280,,http://data.qld.edu.au/public/Q1031/UKB_WES/20415.fastGWA.gz
20416,Frequency of consuming six or more units of alcohol,Ordered_Categorical,MLM,19320,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20416.fastGWA.gz
20417,"Tense, sore, or aching muscles during worst period of anxiety",Binary,LR,6043,2358,3685,,http://data.qld.edu.au/public/Q1031/UKB_WES/20417.fastGWA.gz
20418,Impact on normal roles during worst period of anxiety,Ordered_Categorical,LR,6626,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20418.fastGWA.gz
20419,Difficulty concentrating during worst period of anxiety,Binary,LR,6322,4854,1468,,http://data.qld.edu.au/public/Q1031/UKB_WES/20419.fastGWA.gz
20420,Longest period spent worried or anxious,Continuous,LR,4492,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20420.fastGWA.gz
20421,"Ever felt worried, tense, or anxious for most of a month or longer",Binary,LR,19548,5329,14219,,http://data.qld.edu.au/public/Q1031/UKB_WES/20421.fastGWA.gz
20422,More irritable than usual during worst period of anxiety,Binary,LR,6035,4370,1665,,http://data.qld.edu.au/public/Q1031/UKB_WES/20422.fastGWA.gz
20423,Keyed up or on edge during worst period of anxiety,Binary,LR,6296,4985,1311,,http://data.qld.edu.au/public/Q1031/UKB_WES/20423.fastGWA.gz
20425,Ever worried more than most people would in similar situation,Binary,LR,17652,4724,12928,,http://data.qld.edu.au/public/Q1031/UKB_WES/20425.fastGWA.gz
20426,Restless during period of worst anxiety,Binary,LR,6152,3751,2401,,http://data.qld.edu.au/public/Q1031/UKB_WES/20426.fastGWA.gz
20427,Frequent trouble falling or staying asleep during worst period of anxiety,Binary,LR,6445,5293,1152,,http://data.qld.edu.au/public/Q1031/UKB_WES/20427.fastGWA.gz
20428,Professional informed about anxiety,Binary,LR,6597,4072,2525,,http://data.qld.edu.au/public/Q1031/UKB_WES/20428.fastGWA.gz
20429,Easily tired during worst period of anxiety,Binary,LR,6202,4470,1732,,http://data.qld.edu.au/public/Q1031/UKB_WES/20429.fastGWA.gz
20431,Ever addicted to a behaviour or miscellanous,Binary,LR,1310,321,989,,http://data.qld.edu.au/public/Q1031/UKB_WES/20431.fastGWA.gz
20432,Ongoing behavioural or miscellanous addiction,Binary,LR,313,155,158,,http://data.qld.edu.au/public/Q1031/UKB_WES/20432.fastGWA.gz
20433,Age at first episode of depression,Continuous,LR,11081,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20433.fastGWA.gz
20434,Age at last episode of depression,Continuous,LR,10699,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20434.fastGWA.gz
20435,Difficulty concentrating during worst depression,Binary,LR,10624,8544,2080,,http://data.qld.edu.au/public/Q1031/UKB_WES/20435.fastGWA.gz
20436,Fraction of day affected during worst episode of depression,Ordered_Categorical,LR,11329,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20436.fastGWA.gz
20437,Thoughts of death during worst depression,Binary,LR,11366,5932,5434,,http://data.qld.edu.au/public/Q1031/UKB_WES/20437.fastGWA.gz
20438,Duration of worst depression,Ordered_Categorical,LR,11841,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20438.fastGWA.gz
20439,Frequency of depressed days during worst episode of depression,Ordered_Categorical,MLM,11679,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20439.fastGWA.gz
20440,Impact on normal roles during worst period of depression,Ordered_Categorical,MLM,11998,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20440.fastGWA.gz
20441,Ever had prolonged loss of interest in normal activities,Binary,LR,20846,8544,12302,,http://data.qld.edu.au/public/Q1031/UKB_WES/20441.fastGWA.gz
20442,Lifetime number of depressed periods,Ordered_Categorical,LR,9740,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20442.fastGWA.gz
20445,Depression possibly related to childbirth,Binary,LR,6865,897,5968,YES,http://data.qld.edu.au/public/Q1031/UKB_WES/20445.fastGWA.gz
20446,Ever had prolonged feelings of sadness or depression,Binary,LR,20866,11636,9230,,http://data.qld.edu.au/public/Q1031/UKB_WES/20446.fastGWA.gz
20447,Depression possibly related to stressful or traumatic event,Binary,LR,11987,8802,3185,,http://data.qld.edu.au/public/Q1031/UKB_WES/20447.fastGWA.gz
20448,Professional informed about depression,Binary,MLM,11976,7907,4069,,http://data.qld.edu.au/public/Q1031/UKB_WES/20448.fastGWA.gz
20449,Feelings of tiredness during worst episode of depression,Binary,MLM,10807,8954,1853,,http://data.qld.edu.au/public/Q1031/UKB_WES/20449.fastGWA.gz
20450,Feelings of worthlessness during worst period of depression,Binary,LR,11230,5844,5386,,http://data.qld.edu.au/public/Q1031/UKB_WES/20450.fastGWA.gz
20453,Ever taken cannabis,Ordered_Categorical,LR,20874,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20453.fastGWA.gz
20454,Maximum frequency of taking cannabis,Ordered_Categorical,LR,4583,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20454.fastGWA.gz
20455,Age when last took cannabis,Continuous,LR,4750,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20455.fastGWA.gz
20456,Ever addicted to illicit or recreational drugs,Binary,LR,1307,110,1197,,http://data.qld.edu.au/public/Q1031/UKB_WES/20456.fastGWA.gz
20457,Ongoing addiction or dependence on illicit or recreational drugs,Binary,LR,108,16,92,,http://data.qld.edu.au/public/Q1031/UKB_WES/20457.fastGWA.gz
20458,General happiness,Ordered_Categorical,MLM,20808,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20458.fastGWA.gz
20459,General happiness with own health,Ordered_Categorical,LR,20866,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20459.fastGWA.gz
20460,Belief that own life is meaningful,Ordered_Categorical,LR,20481,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20460.fastGWA.gz
20461,Age when first had unusual or psychotic experience,Continuous,LR,950,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20461.fastGWA.gz
20462,Distress caused by unusual or psychotic experiences,Ordered_Categorical,LR,1076,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20462.fastGWA.gz
20463,Ever heard an un-real voice,Binary,LR,20804,380,20424,,http://data.qld.edu.au/public/Q1031/UKB_WES/20463.fastGWA.gz
20466,Ever prescribed a medication for unusual or psychotic experiences,Binary,LR,1082,122,960,,http://data.qld.edu.au/public/Q1031/UKB_WES/20466.fastGWA.gz
20467,Frequency of unusual or psychotic experiences in past year,Ordered_Categorical,LR,1090,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20467.fastGWA.gz
20468,Ever believed in an un-real conspiracy against self,Binary,LR,20854,185,20669,,http://data.qld.edu.au/public/Q1031/UKB_WES/20468.fastGWA.gz
20471,Ever seen an un-real vision,Binary,LR,20677,712,19965,,http://data.qld.edu.au/public/Q1031/UKB_WES/20471.fastGWA.gz
20474,Ever believed in un-real communications or signs,Binary,LR,20842,155,20687,,http://data.qld.edu.au/public/Q1031/UKB_WES/20474.fastGWA.gz
20477,Ever talked to a health professional about unusual or psychotic experiences,Binary,LR,1089,230,859,,http://data.qld.edu.au/public/Q1031/UKB_WES/20477.fastGWA.gz
20479,Ever thought that life not worth living,Ordered_Categorical,MLM,20781,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20479.fastGWA.gz
20480,Ever self-harmed,Binary,LR,20849,992,19857,,http://data.qld.edu.au/public/Q1031/UKB_WES/20480.fastGWA.gz
20481,Self-harmed in past year,Binary,LR,988,72,916,,http://data.qld.edu.au/public/Q1031/UKB_WES/20481.fastGWA.gz
20482,Number of times self-harmed,Ordered_Categorical,LR,973,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20482.fastGWA.gz
20483,Ever attempted suicide,Binary,LR,964,539,425,,http://data.qld.edu.au/public/Q1031/UKB_WES/20483.fastGWA.gz
20484,Attempted suicide in past year,Binary,LR,539,12,527,,http://data.qld.edu.au/public/Q1031/UKB_WES/20484.fastGWA.gz
20485,Ever contemplated self-harm,Ordered_Categorical,LR,20836,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20485.fastGWA.gz
20486,Contemplated self-harm in past year,Binary,LR,3245,609,2636,,http://data.qld.edu.au/public/Q1031/UKB_WES/20486.fastGWA.gz
20487,Felt hated by family member as a child,Ordered_Categorical,MLM,20852,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20487.fastGWA.gz
20488,Physically abused by family as a child,Ordered_Categorical,MLM,20863,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20488.fastGWA.gz
20489,Felt loved as a child,Ordered_Categorical,LR,20842,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20489.fastGWA.gz
20490,Sexually molested as a child,Ordered_Categorical,MLM,20675,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20490.fastGWA.gz
20491,Someone to take to doctor when needed as a child,Ordered_Categorical,LR,20766,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20491.fastGWA.gz
20492,Longest period of mania or irritability,Ordered_Categorical,LR,5063,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20492.fastGWA.gz
20493,Severity of problems due to mania or irritability,Binary,LR,4905,1496,3409,,http://data.qld.edu.au/public/Q1031/UKB_WES/20493.fastGWA.gz
20494,Felt irritable or had angry outbursts in past month,Ordered_Categorical,LR,9492,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20494.fastGWA.gz
20495,Avoided activities or situations because of previous stressful experience in past month,Ordered_Categorical,LR,20884,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20495.fastGWA.gz
20496,Felt distant from other people in past month,Ordered_Categorical,LR,9488,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20496.fastGWA.gz
20497,Repeated disturbing thoughts of stressful experience in past month,Ordered_Categorical,LR,20878,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20497.fastGWA.gz
20498,Felt very upset when reminded of stressful experience in past month,Ordered_Categorical,MLM,20888,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20498.fastGWA.gz
20499,Ever sought or received professional help for mental distress,Binary,LR,20839,8448,12391,,http://data.qld.edu.au/public/Q1031/UKB_WES/20499.fastGWA.gz
20500,Ever suffered mental distress preventing usual activities,Binary,LR,20628,7158,13470,,http://data.qld.edu.au/public/Q1031/UKB_WES/20500.fastGWA.gz
20501,Ever had period of mania / excitability,Binary,LR,20429,945,19484,,http://data.qld.edu.au/public/Q1031/UKB_WES/20501.fastGWA.gz
20502,Ever had period extreme irritability,Binary,LR,20296,5420,14876,,http://data.qld.edu.au/public/Q1031/UKB_WES/20502.fastGWA.gz
20503,Ever addicted to prescription or over-the-counter medication,Binary,LR,1300,200,1100,,http://data.qld.edu.au/public/Q1031/UKB_WES/20503.fastGWA.gz
20504,Ongoing addiction or dependence to over-the-counter medication,Binary,LR,199,87,112,,http://data.qld.edu.au/public/Q1031/UKB_WES/20504.fastGWA.gz
20505,Recent easy annoyance or irritability,Ordered_Categorical,MLM,20816,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20505.fastGWA.gz
20506,Recent feelings or nervousness or anxiety,Ordered_Categorical,LR,20818,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20506.fastGWA.gz
20507,Recent feelings of inadequacy,Ordered_Categorical,LR,20818,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20507.fastGWA.gz
20508,Recent trouble concentrating on things,Ordered_Categorical,LR,20872,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20508.fastGWA.gz
20509,Recent inability to stop or control worrying,Ordered_Categorical,LR,20818,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20509.fastGWA.gz
20510,Recent feelings of depression,Ordered_Categorical,LR,20839,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20510.fastGWA.gz
20511,Recent poor appetite or overeating,Ordered_Categorical,LR,20876,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20511.fastGWA.gz
20512,Recent feelings of foreboding,Ordered_Categorical,LR,20807,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20512.fastGWA.gz
20513,Recent thoughts of suicide or self-harm,Ordered_Categorical,LR,20753,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20513.fastGWA.gz
20514,Recent lack of interest or pleasure in doing things,Ordered_Categorical,LR,20852,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20514.fastGWA.gz
20515,Recent trouble relaxing,Ordered_Categorical,LR,20846,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20515.fastGWA.gz
20516,Recent restlessness,Ordered_Categorical,LR,20858,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20516.fastGWA.gz
20517,"Trouble falling or staying asleep, or sleeping too much",Ordered_Categorical,LR,20863,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20517.fastGWA.gz
20518,Recent changes in speed/amount of moving or speaking,Ordered_Categorical,LR,20870,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20518.fastGWA.gz
20519,Recent feelings of tiredness or low energy,Ordered_Categorical,LR,20863,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20519.fastGWA.gz
20520,Recent worrying too much about different things,Ordered_Categorical,LR,20825,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20520.fastGWA.gz
20521,Belittlement by partner or ex-partner as an adult,Ordered_Categorical,LR,20849,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20521.fastGWA.gz
20522,Been in a confiding relationship as an adult,Ordered_Categorical,MLM,20418,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20522.fastGWA.gz
20523,Physical violence by partner or ex-partner as an adult,Ordered_Categorical,MLM,20848,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20523.fastGWA.gz
20524,Sexual interference by partner or ex-partner without consent as an adult,Ordered_Categorical,LR,20848,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20524.fastGWA.gz
20525,Able to pay rent/mortgage as an adult,Ordered_Categorical,LR,20602,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20525.fastGWA.gz
20526,Been in serious accident believed to be life-threatening,Binary,LR,20878,2035,18843,,http://data.qld.edu.au/public/Q1031/UKB_WES/20526.fastGWA.gz
20527,Been involved in combat or exposed to war-zone,Binary,MLM,20886,630,20256,,http://data.qld.edu.au/public/Q1031/UKB_WES/20527.fastGWA.gz
20528,Diagnosed with life-threatening illness,Binary,LR,20835,3242,17593,,http://data.qld.edu.au/public/Q1031/UKB_WES/20528.fastGWA.gz
20529,Victim of physically violent crime,Binary,MLM,20870,4030,16840,,http://data.qld.edu.au/public/Q1031/UKB_WES/20529.fastGWA.gz
20530,Witnessed sudden violent death,Binary,MLM,20871,2869,18002,,http://data.qld.edu.au/public/Q1031/UKB_WES/20530.fastGWA.gz
20531,Victim of sexual assault,Binary,MLM,20650,3233,17417,,http://data.qld.edu.au/public/Q1031/UKB_WES/20531.fastGWA.gz
20532,Did your sleep change?,Binary,LR,10291,8327,1964,,http://data.qld.edu.au/public/Q1031/UKB_WES/20532.fastGWA.gz
20533,Trouble falling asleep,Binary,LR,8327,6407,1920,,http://data.qld.edu.au/public/Q1031/UKB_WES/20533.fastGWA.gz
20534,Sleeping too much,Binary,MLM,8327,1742,6585,,http://data.qld.edu.au/public/Q1031/UKB_WES/20534.fastGWA.gz
20535,Waking too early,Binary,LR,8327,6239,2088,,http://data.qld.edu.au/public/Q1031/UKB_WES/20535.fastGWA.gz
20536_0,Weight change during worst episode of depression: Stayed about the same or was on a diet,Binary,LR,10200,3961,6239,,http://data.qld.edu.au/public/Q1031/UKB_WES/20536_0.fastGWA.gz
20536_1,Weight change during worst episode of depression: Gained weight,Binary,LR,10200,1823,8377,,http://data.qld.edu.au/public/Q1031/UKB_WES/20536_1.fastGWA.gz
20536_2,Weight change during worst episode of depression: Lost weight,Binary,MLM,10200,3743,6457,,http://data.qld.edu.au/public/Q1031/UKB_WES/20536_2.fastGWA.gz
20536_3,Weight change during worst episode of depression: Both gained and lost some weight during the episode,Binary,LR,10200,673,9527,,http://data.qld.edu.au/public/Q1031/UKB_WES/20536_3.fastGWA.gz
20537,Frequency of difficulty controlling worry during worst period of anxiety,Ordered_Categorical,LR,6552,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20537.fastGWA.gz
20538,Worried most days during period of worst anxiety,Binary,LR,6380,5683,697,,http://data.qld.edu.au/public/Q1031/UKB_WES/20538.fastGWA.gz
20539,Frequency of inability to stop worrying during worst period of anxiety,Ordered_Categorical,LR,6575,,,,http://data.qld.edu.au/public/Q1031/UKB_WES/20539.fastGWA.gz
20540,Multiple worries during worst period of anxiety,Binary,LR,6377,4827,1550,,http://data.qld.edu.au/public/Q1031/UKB_WES/20540.fastGWA.gz
20541,Difficulty stopping worrying during worst period of anxiety,Binary,LR,6464,6108,356,,http://data.qld.edu.au/public/Q1031/UKB_WES/20541.fastGWA.gz
20542,Stronger worrying (than other people) during period of worst anxiety,Binary,LR,4625,3887,738,,http://data.qld.edu.au/public/Q1031/UKB_WES/20542.fastGWA.gz
20543,Number of things worried about during worst period of anxiety,Binary,LR,6460,3672,2788,,http://data.qld.edu.au/public/Q1031/UKB_WES/20543.fastGWA.gz
20546_3,Substances taken for depression: Medication prescribed to you (for at least two weeks),Binary,LR,20866,5252,15614,,http://data.qld.edu.au/public/Q1031/UKB_WES/20546_3.fastGWA.gz
20546_1,Substances taken for depression: Unprescribed medication (more than once),Binary,MLM,20866,769,20097,,http://data.qld.edu.au/public/Q1031/UKB_WES/20546_1.fastGWA.gz
20546_4,Substances taken for depression: Drugs or alcohol (more than once),Binary,LR,20866,1649,19217,,http://data.qld.edu.au/public/Q1031/UKB_WES/20546_4.fastGWA.gz
20547_3,"Activities undertaken to treat depression: Other therapeutic activities such as mindfulness, yoga or art classes",Binary,LR,20866,1697,19169,,http://data.qld.edu.au/public/Q1031/UKB_WES/20547_3.fastGWA.gz
20547_1,"Activities undertaken to treat depression: Talking therapies, such as psychotherapy, counselling, group therapy or CBT",Binary,LR,20866,4881,15985,,http://data.qld.edu.au/public/Q1031/UKB_WES/20547_1.fastGWA.gz
20548_1,Manifestations of mania or irritability: I was more talkative than usual,Binary,MLM,20296,1032,19264,,http://data.qld.edu.au/public/Q1031/UKB_WES/20548_1.fastGWA.gz
20548_2,Manifestations of mania or irritability: I was more restless than usual,Binary,LR,20296,2350,17946,,http://data.qld.edu.au/public/Q1031/UKB_WES/20548_2.fastGWA.gz
20548_7,Manifestations of mania or irritability: I was easily distracted,Binary,LR,20296,1705,18591,,http://data.qld.edu.au/public/Q1031/UKB_WES/20548_7.fastGWA.gz
20548_5,Manifestations of mania or irritability: I needed less sleep than usual,Binary,LR,20296,701,19595,,http://data.qld.edu.au/public/Q1031/UKB_WES/20548_5.fastGWA.gz
20548_3,Manifestations of mania or irritability: My thoughts were racing,Binary,LR,20296,1992,18304,,http://data.qld.edu.au/public/Q1031/UKB_WES/20548_3.fastGWA.gz
20548_9,Manifestations of mania or irritability: I was more active than usual,Binary,MLM,20296,1071,19225,,http://data.qld.edu.au/public/Q1031/UKB_WES/20548_9.fastGWA.gz
