ID,Description,Data_type,Method,N,N_Case,N_Control,Gender_specific,URL
22617_8139,Job SOC coding: Assemblers and routine operatives n.e.c.,Binary,MLM,113841,1599,112242,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8139.v1.fastGWA.gz
22617_1111,Job SOC coding: Senior officials in national government,Binary,LR,113841,1065,112776,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1111.v1.fastGWA.gz
22617_6122,Job SOC coding: Childminders and related occupations,Binary,MLM,113841,1157,112684,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6122.v1.fastGWA.gz
22617_7124,Job SOC coding: Market and street traders and assistants,Binary,LR,113841,126,113715,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7124.v1.fastGWA.gz
22617_3115,Job SOC coding: Quality assurance technicians,Binary,LR,113841,443,113398,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3115.v1.fastGWA.gz
22617_1234,Job SOC coding: Shopkeepers and wholesale/retail dealers,Binary,MLM,113841,1884,111957,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1234.v1.fastGWA.gz
22617_3513,Job SOC coding: Ship and hovercraft officers,Binary,LR,113841,426,113415,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3513.v1.fastGWA.gz
22617_2317,Job SOC coding: Registrars and senior administrators of educational establishments,Binary,MLM,113841,1780,112061,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2317.v1.fastGWA.gz
22617_8132,Job SOC coding: Assemblers (vehicles and metal goods),Binary,LR,113841,686,113155,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8132.v1.fastGWA.gz
22617_2212,Job SOC coding: Psychologists,Binary,LR,113841,366,113475,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2212.v1.fastGWA.gz
22617_5214,Job SOC coding: Metal plate workers, shipwrights, riveters,Binary,LR,113841,340,113501,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5214.v1.fastGWA.gz
22617_2321,Job SOC coding: Scientific researchers,Binary,MLM,113841,1466,112375,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2321.v1.fastGWA.gz
22617_2322,Job SOC coding: Social science researchers,Binary,LR,113841,578,113263,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2322.v1.fastGWA.gz
22617_3565,Job SOC coding: Inspectors of factories, utilities and trading standards,Binary,LR,113841,120,113721,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3565.v1.fastGWA.gz
22617_1137,Job SOC coding: Research and development managers,Binary,LR,113841,1570,112271,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1137.v1.fastGWA.gz
22617_5423,Job SOC coding: Bookbinders and print finishers,Binary,LR,113841,114,113727,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5423.v1.fastGWA.gz
22617_1122,Job SOC coding: Managers in construction,Binary,MLM,113841,1296,112545,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1122.v1.fastGWA.gz
22617_1221,Job SOC coding: Hotel and accommodation managers,Binary,LR,113841,523,113318,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1221.v1.fastGWA.gz
22617_8111,Job SOC coding: Food, drink and tobacco process operatives,Binary,LR,113841,298,113543,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8111.v1.fastGWA.gz
22617_4214,Job SOC coding: Company secretaries,Binary,LR,113841,236,113605,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4214.v1.fastGWA.gz
22617_5213,Job SOC coding: Sheet metal workers,Binary,LR,113841,173,113668,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5213.v1.fastGWA.gz
22617_2127,Job SOC coding: Production and process engineers,Binary,LR,113841,577,113264,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2127.v1.fastGWA.gz
22617_1181,Job SOC coding: Hospital and health service managers,Binary,MLM,113841,1211,112630,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1181.v1.fastGWA.gz
22617_9221,Job SOC coding: Hospital porters,Binary,LR,113841,164,113677,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9221.v1.fastGWA.gz
22617_9119,Job SOC coding: Fishing and agriculture related occupations n.e.c.,Binary,LR,113841,222,113619,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9119.v1.fastGWA.gz
22617_2313,Job SOC coding: Education officers, school inspectors,Binary,LR,113841,1316,112525,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2313.v1.fastGWA.gz
22617_5222,Job SOC coding: Tool makers, tool fitters and markers-out,Binary,MLM,113841,394,113447,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5222.v1.fastGWA.gz
22617_8223,Job SOC coding: Agricultural machinery drivers,Binary,LR,113841,102,113739,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8223.v1.fastGWA.gz
22617_3312,Job SOC coding: Police officers (sergeant and below),Binary,MLM,113841,1445,112396,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3312.v1.fastGWA.gz
22617_3512,Job SOC coding: Aircraft pilots and flight engineers,Binary,LR,113841,137,113704,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3512.v1.fastGWA.gz
22617_3416,Job SOC coding: Arts officers, producers and directors,Binary,LR,113841,324,113517,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3416.v1.fastGWA.gz
22617_1162,Job SOC coding: Storage and warehouse managers,Binary,LR,113841,225,113616,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1162.v1.fastGWA.gz
22617_2113,Job SOC coding: Physicists, geologists and meteorologists,Binary,MLM,113841,892,112949,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2113.v1.fastGWA.gz
22617_5499,Job SOC coding: Hand craft occupations n.e.c.,Binary,LR,113841,137,113704,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5499.v1.fastGWA.gz
22617_3217,Job SOC coding: Pharmaceutical dispensers,Binary,LR,113841,204,113637,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3217.v1.fastGWA.gz
22617_9249,Job SOC coding: Elementary security occupations n.e.c.,Binary,LR,113841,187,113654,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9249.v1.fastGWA.gz
22617_6211,Job SOC coding: Sports and leisure assistants,Binary,LR,113841,274,113567,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6211.v1.fastGWA.gz
22617_1114,Job SOC coding: Senior officials of special interest organisations,Binary,LR,113841,2647,111194,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1114.v1.fastGWA.gz
22617_8142,Job SOC coding: Road construction operatives,Binary,LR,113841,131,113710,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8142.v1.fastGWA.gz
22617_5414,Job SOC coding: Tailors and dressmakers,Binary,LR,113841,213,113628,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5414.v1.fastGWA.gz
22617_5245,Job SOC coding: Computer engineers, installation and maintenance,Binary,LR,113841,530,113311,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5245.v1.fastGWA.gz
22617_1123,Job SOC coding: Managers in mining and energy,Binary,LR,113841,395,113446,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1123.v1.fastGWA.gz
22617_8138,Job SOC coding: Routine laboratory testers,Binary,LR,113841,281,113560,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8138.v1.fastGWA.gz
22617_3433,Job SOC coding: Public relations officers,Binary,LR,113841,661,113180,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3433.v1.fastGWA.gz
22617_6215,Job SOC coding: Rail travel assistants,Binary,LR,113841,123,113718,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6215.v1.fastGWA.gz
22617_6114,Job SOC coding: Houseparents and residential wardens,Binary,MLM,113841,841,113000,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6114.v1.fastGWA.gz
22617_3218,Job SOC coding: Medical and dental technicians,Binary,MLM,113841,468,113373,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3218.v1.fastGWA.gz
22617_6124,Job SOC coding: Educational assistants,Binary,LR,113841,2871,110970,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6124.v1.fastGWA.gz
22617_3413,Job SOC coding: Actors, entertainers,Binary,LR,113841,240,113601,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3413.v1.fastGWA.gz
22617_1134,Job SOC coding: Advertising and public relations managers,Binary,MLM,113841,760,113081,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1134.v1.fastGWA.gz
22617_2216,Job SOC coding: Veterinarians,Binary,LR,113841,121,113720,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2216.v1.fastGWA.gz
22617_3564,Job SOC coding: Careers advisers and vocational guidance specialists,Binary,MLM,113841,526,113315,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3564.v1.fastGWA.gz
22617_9129,Job SOC coding: Labourers in other construction trades n.e.c.,Binary,LR,113841,113,113728,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9129.v1.fastGWA.gz
22617_8134,Job SOC coding: Weighers, graders, sorters,Binary,LR,113841,217,113624,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8134.v1.fastGWA.gz
22617_3411,Job SOC coding: Artists,Binary,MLM,113841,252,113589,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3411.v1.fastGWA.gz
22617_2434,Job SOC coding: Chartered surveyors (not quantity surveyors),Binary,LR,113841,964,112877,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2434.v1.fastGWA.gz
22617_1233,Job SOC coding: Hairdressing and beauty salon managers and proprietors,Binary,LR,113841,339,113502,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1233.v1.fastGWA.gz
22617_4137,Job SOC coding: Market research interviewers,Binary,LR,113841,118,113723,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4137.v1.fastGWA.gz
22617_4121,Job SOC coding: Credit controllers,Binary,LR,113841,498,113343,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4121.v1.fastGWA.gz
22617_3215,Job SOC coding: Chiropodists,Binary,LR,113841,158,113683,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3215.v1.fastGWA.gz
22617_1232,Job SOC coding: Garage managers and proprietors,Binary,MLM,113841,276,113565,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1232.v1.fastGWA.gz
22617_3532,Job SOC coding: Brokers,Binary,LR,113841,832,113009,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3532.v1.fastGWA.gz
22617_8116,Job SOC coding: Plastics process operatives,Binary,LR,113841,230,113611,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8116.v1.fastGWA.gz
22617_2129,Job SOC coding: Engineering professionals n.e.c.,Binary,MLM,113841,937,112904,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2129.v1.fastGWA.gz
22617_9132,Job SOC coding: Industrial cleaning process occupations,Binary,LR,113841,278,113563,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9132.v1.fastGWA.gz
22617_3232,Job SOC coding: Housing and welfare officers,Binary,MLM,113841,642,113199,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3232.v1.fastGWA.gz
22617_3213,Job SOC coding: Paramedics,Binary,LR,113841,122,113719,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3213.v1.fastGWA.gz
22617_5314,Job SOC coding: Plumbers, heating and ventilating engineers,Binary,LR,113841,538,113303,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5314.v1.fastGWA.gz
22617_6212,Job SOC coding: Travel agents,Binary,LR,113841,517,113324,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6212.v1.fastGWA.gz
22617_2432,Job SOC coding: Town planners,Binary,MLM,113841,274,113567,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2432.v1.fastGWA.gz
22617_5492,Job SOC coding: Furniture makers, other craft woodworkers,Binary,LR,113841,243,113598,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5492.v1.fastGWA.gz
22617_1135,Job SOC coding: Personnel, training and industrial relations managers,Binary,LR,113841,1419,112422,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1135.v1.fastGWA.gz
22617_6231,Job SOC coding: Housekeepers and related occupations,Binary,LR,113841,430,113411,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6231.v1.fastGWA.gz
22617_1183,Job SOC coding: Healthcare practice managers,Binary,LR,113841,224,113617,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1183.v1.fastGWA.gz
22617_8217,Job SOC coding: Seafarers (merchant navy); barge, lighter and boat operatives,Binary,LR,113841,113,113728,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8217.v1.fastGWA.gz
22617_3432,Job SOC coding: Broadcasting associate professionals,Binary,MLM,113841,502,113339,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3432.v1.fastGWA.gz
22617_8113,Job SOC coding: Textile process operatives,Binary,LR,113841,334,113507,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8113.v1.fastGWA.gz
22617_5422,Job SOC coding: Printers,Binary,LR,113841,144,113697,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5422.v1.fastGWA.gz
22617_8117,Job SOC coding: Metal making and treating process operatives,Binary,LR,113841,157,113684,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8117.v1.fastGWA.gz
22617_6113,Job SOC coding: Dental nurses,Binary,LR,113841,286,113555,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6113.v1.fastGWA.gz
22617_4142,Job SOC coding: Communication operators,Binary,LR,113841,518,113323,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4142.v1.fastGWA.gz
22617_1231,Job SOC coding: Property, housing and land managers,Binary,LR,113841,440,113401,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1231.v1.fastGWA.gz
22617_9251,Job SOC coding: Shelf fillers,Binary,LR,113841,539,113302,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9251.v1.fastGWA.gz
22617_6131,Job SOC coding: Veterinary nurses and assistants,Binary,LR,113841,172,113669,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6131.v1.fastGWA.gz
22617_6121,Job SOC coding: Nursery nurses,Binary,LR,113841,418,113423,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6121.v1.fastGWA.gz
22617_8125,Job SOC coding: Metal working machine operatives,Binary,LR,113841,174,113667,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8125.v1.fastGWA.gz
22617_2126,Job SOC coding: Design and development engineers,Binary,MLM,113841,739,113102,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2126.v1.fastGWA.gz
22617_3531,Job SOC coding: Estimators, valuers and assessors,Binary,LR,113841,580,113261,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3531.v1.fastGWA.gz
22617_4133,Job SOC coding: Stock control clerks,Binary,LR,113841,393,113448,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4133.v1.fastGWA.gz
22617_9234,Job SOC coding: Launderers, dry cleaners, pressers,Binary,LR,113841,93,113748,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9234.v1.fastGWA.gz
22617_9223,Job SOC coding: Kitchen and catering assistants,Binary,LR,113841,660,113181,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9223.v1.fastGWA.gz
22617_5411,Job SOC coding: Weavers and knitters,Binary,LR,113841,112,113729,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5411.v1.fastGWA.gz
22617_5491,Job SOC coding: Glass and ceramics makers, decorators and finishers,Binary,LR,113841,101,113740,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5491.v1.fastGWA.gz
22617_9241,Job SOC coding: Security guards and related occupations,Binary,LR,113841,368,113473,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9241.v1.fastGWA.gz
22617_3567,Job SOC coding: Occupational hygienists and safety officers (health and safety),Binary,LR,113841,433,113408,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3567.v1.fastGWA.gz
22617_5111,Job SOC coding: Farmers,Binary,MLM,113841,227,113614,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5111.v1.fastGWA.gz
22617_3214,Job SOC coding: Medical radiographers,Binary,LR,113841,176,113665,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3214.v1.fastGWA.gz
22617_1131,Job SOC coding: Financial managers and chartered secretaries,Binary,LR,113841,321,113520,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1131.v1.fastGWA.gz
22617_7129,Job SOC coding: Sales related occupations n.e.c.,Binary,MLM,113841,1330,112511,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7129.v1.fastGWA.gz
22617_8216,Job SOC coding: Rail transport operatives,Binary,LR,113841,212,113629,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8216.v1.fastGWA.gz
22617_8133,Job SOC coding: Routine inspectors and testers,Binary,MLM,113841,506,113335,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8133.v1.fastGWA.gz
22617_1184,Job SOC coding: Social services managers,Binary,MLM,113841,958,112883,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1184.v1.fastGWA.gz
22617_3121,Job SOC coding: Architectural technologists and town planning technicians,Binary,LR,113841,219,113622,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3121.v1.fastGWA.gz
22617_2128,Job SOC coding: Planning and quality control engineers,Binary,LR,113841,400,113441,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2128.v1.fastGWA.gz
22617_3415,Job SOC coding: Musicians,Binary,LR,113841,208,113633,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3415.v1.fastGWA.gz
22617_5119,Job SOC coding: Agricultural and fishing trades n.e.c.,Binary,LR,113841,128,113713,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5119.v1.fastGWA.gz
22617_2419,Job SOC coding: Legal professionals n.e.c.,Binary,LR,113841,229,113612,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2419.v1.fastGWA.gz
22617_6222,Job SOC coding: Beauticians and related occupations,Binary,LR,113841,129,113712,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6222.v1.fastGWA.gz
22617_5224,Job SOC coding: Precision instrument makers and repairers,Binary,LR,113841,101,113740,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5224.v1.fastGWA.gz
22617_3536,Job SOC coding: Importers, exporters,Binary,LR,113841,194,113647,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3536.v1.fastGWA.gz
22617_7125,Job SOC coding: Merchandisers and window dressers,Binary,LR,113841,245,113596,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7125.v1.fastGWA.gz
22617_1152,Job SOC coding: Office managers,Binary,LR,113841,1408,112433,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1152.v1.fastGWA.gz
22617_5232,Job SOC coding: Vehicle body builders and repairers,Binary,LR,113841,183,113658,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5232.v1.fastGWA.gz
22617_9229,Job SOC coding: Elementary personal services occupations n.e.c.,Binary,LR,113841,147,113694,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9229.v1.fastGWA.gz
22617_6123,Job SOC coding: Playgroup leaders/assistants,Binary,MLM,113841,580,113261,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6123.v1.fastGWA.gz
22617_1226,Job SOC coding: Travel agency managers,Binary,LR,113841,228,113613,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1226.v1.fastGWA.gz
22617_1239,Job SOC coding: Managers and proprietors in other services n.e.c.,Binary,LR,113841,124,113717,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1239.v1.fastGWA.gz
22617_1173,Job SOC coding: Senior officers in fire, ambulance, prison and related services,Binary,MLM,113841,290,113551,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1173.v1.fastGWA.gz
22617_3535,Job SOC coding: Taxation experts,Binary,LR,113841,309,113532,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3535.v1.fastGWA.gz
22617_9244,Job SOC coding: School mid-day assistants,Binary,LR,113841,223,113618,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9244.v1.fastGWA.gz
